1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
1.500000000000000000e+03 1.546052631578947285e+03 1.592105263157894797e+03 1.638157894736842081e+03 1.684210526315789593e+03 1.730263157894736878e+03 1.776315789473684163e+03 1.822368421052631675e+03 1.868421052631578959e+03 1.914473684210526244e+03 1.960526315789473756e+03 2.006578947368421041e+03 2.052631578947368325e+03 2.098684210526315837e+03 2.144736842105263349e+03 2.190789473684210407e+03 2.236842105263157919e+03 2.282894736842105431e+03 2.328947368421052488e+03 2.375000000000000000e+03 2.421052631578947512e+03 2.467105263157895024e+03 2.513157894736842081e+03 2.559210526315789593e+03 2.605263157894736651e+03 2.651315789473684163e+03 2.697368421052631675e+03 2.743421052631579187e+03 2.789473684210526244e+03 2.835526315789473756e+03 2.881578947368420813e+03 2.927631578947368325e+03 2.973684210526315837e+03 3.019736842105263349e+03 3.065789473684210861e+03 3.111842105263157919e+03 3.157894736842105431e+03 3.203947368421052488e+03 3.250000000000000000e+03 3.296052631578947512e+03 3.342105263157895024e+03 3.388157894736842081e+03 3.434210526315789593e+03 3.480263157894736651e+03 3.526315789473684163e+03 3.572368421052631675e+03 3.618421052631579187e+03 3.664473684210526244e+03 3.710526315789473756e+03 3.756578947368421268e+03 3.802631578947368325e+03 3.848684210526315837e+03 3.894736842105263349e+03 3.940789473684210407e+03 3.986842105263157919e+03 4.032894736842105431e+03 4.078947368421052488e+03 4.125000000000000000e+03 4.171052631578947512e+03 4.217105263157895024e+03 4.263157894736841627e+03 4.309210526315790048e+03 4.355263157894736651e+03 4.401315789473684163e+03 4.447368421052631675e+03 4.493421052631579187e+03 4.539473684210526699e+03 4.585526315789473301e+03 4.631578947368421723e+03 4.677631578947368325e+03 4.723684210526315837e+03 4.769736842105263349e+03 4.815789473684210861e+03 4.861842105263158373e+03 4.907894736842104976e+03 4.953947368421053397e+03 5.000000000000000000e+03
